From	To	Species	Gene Name
ENSG00000151365	7069	Homo sapiens	thyroid hormone responsive(THRSP)
ENSG00000137074	54840	Homo sapiens	aprataxin(APTX)
ENSG00000137073	55833	Homo sapiens	ubiquitin associated protein 2(UBAP2)
ENSG00000163254	1420	Homo sapiens	crystallin gamma C(CRYGC)
ENSG00000137078	27240	Homo sapiens	signaling threshold regulating transmembrane adaptor 1(SIT1)
ENSG00000113083	4015	Homo sapiens	lysyl oxidase(LOX)
ENSG00000137076	7094	Homo sapiens	talin 1(TLN1)
ENSG00000163251	7855	Homo sapiens	frizzled class receptor 5(FZD5)
ENSG00000137075	152006	Homo sapiens	ring finger protein 38(RNF38)
ENSG00000200745	106481606	Homo sapiens	RNA, U1 small nuclear 31, pseudogene(RNU1-31P)
ENSG00000164587	6208	Homo sapiens	ribosomal protein S14(RPS14)
ENSG00000164588	348980	Homo sapiens	hyperpolarization activated cyclic nucleotide gated potassium channel 1(HCN1)
ENSG00000152684	53918	Homo sapiens	pelota mRNA surveillance and ribosome rescue factor(PELO)
ENSG00000151353	129787	Homo sapiens	transmembrane protein 18(TMEM18)
ENSG00000152683	55676	Homo sapiens	solute carrier family 30 member 6(SLC30A6)
ENSG00000199212	26766	Homo sapiens	RNA, U105C small nucleolar(RNU105C)
ENSG00000152689	25780	Homo sapiens	RAS guanyl releasing protein 3(RASGRP3)
ENSG00000199217	106480060	Homo sapiens	RNA, U6 small nuclear 1123, pseudogene(RNU6-1123P)
ENSG00000138378	6775	Homo sapiens	signal transducer and activator of transcription 4(STAT4)
ENSG00000138379	2660	Homo sapiens	myostatin(MSTN)
ENSG00000163263	388701	Homo sapiens	cilia and flagella associated protein 141(CFAP141)
ENSG00000187231	91404	Homo sapiens	SEC14 and spectrin domain containing 1(SESTD1)
ENSG00000137040	26953	Homo sapiens	RAN binding protein 6(RANBP6)
ENSG00000138375	50485	Homo sapiens	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a like 1(SMARCAL1)
ENSG00000138376	580	Homo sapiens	BRCA1 associated RING domain 1(BARD1)
ENSG00000164597	10466	Homo sapiens	component of oligomeric golgi complex 5(COG5)
ENSG00000200732	106479652	Homo sapiens	RNA, U6 small nuclear 194, pseudogene(RNU6-194P)
ENSG00000200731	106481629	Homo sapiens	RNA, U1 small nuclear 124, pseudogene(RNU1-124P)
ENSG00000164591	91977	Homo sapiens	myozenin 3(MYOZ3)
ENSG00000188566	27158	Homo sapiens	NADPH dependent diflavin oxidoreductase 1(NDOR1)
ENSG00000187239	23048	Homo sapiens	formin binding protein 1(FNBP1)
ENSG00000152670	54514	Homo sapiens	DEAD-box helicase 4(DDX4)
ENSG00000152672	165530	Homo sapiens	C-type lectin domain family 4 member F(CLEC4F)
ENSG00000149021	7356	Homo sapiens	secretoglobin family 1A member 1(SCGB1A1)
ENSG00000151348	2132	Homo sapiens	exostosin glycosyltransferase 2(EXT2)
ENSG00000248713	285556	Homo sapiens	chromosome 4 open reading frame 54(C4orf54)
ENSG00000248712	283152	Homo sapiens	coiled-coil domain containing 153(CCDC153)
ENSG00000140694	5073	Homo sapiens	poly(A)-specific ribonuclease(PARN)
ENSG00000138385	6741	Homo sapiens	small RNA binding exonuclease protection factor La(SSB)
ENSG00000138386	4664	Homo sapiens	NGFI-A binding protein 1(NAB1)
ENSG00000140691	79798	Homo sapiens	armadillo repeat containing 5(ARMC5)
ENSG00000188554	4077	Homo sapiens	NBR1 autophagy cargo receptor(NBR1)
ENSG00000138380	79800	Homo sapiens	calcium responsive transcription factor(CARF)
ENSG00000137055	9373	Homo sapiens	phospholipase A2 activating protein(PLAA)
ENSG00000138381	54529	Homo sapiens	asparagine synthetase domain containing 1(ASNSD1)
ENSG00000138382	29081	Homo sapiens	methyltransferase 5, N6-adenosine(METTL5)
ENSG00000137054	64425	Homo sapiens	RNA polymerase I subunit E(POLR1E)
ENSG00000163273	4880	Homo sapiens	natriuretic peptide C(NPPC)
ENSG00000188559	57186	Homo sapiens	Ral GTPase activating protein catalytic subunit alpha 2(RALGAPA2)
ENSG00000200728	106481264	Homo sapiens	RNA, U6 small nuclear 271, pseudogene(RNU6-271P)
ENSG00000101074	140902	Homo sapiens	R3H domain containing like(R3HDML)
ENSG00000175262	148345	Homo sapiens	chromosome 1 open reading frame 127(C1orf127)
ENSG00000153993	223117	Homo sapiens	semaphorin 3D(SEMA3D)
ENSG00000152661	2697	Homo sapiens	gap junction protein alpha 1(GJA1)
ENSG00000175267	146177	Homo sapiens	von Willebrand factor A domain containing 3A(VWA3A)
ENSG00000176597	84002	Homo sapiens	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 5(B3GNT5)
ENSG00000175265	23015	Homo sapiens	golgin A8 family member A(GOLGA8A)
ENSG00000211445	2878	Homo sapiens	glutathione peroxidase 3(GPX3)
ENSG00000175264	8534	Homo sapiens	carbohydrate sulfotransferase 1(CHST1)
ENSG00000176595	9920	Homo sapiens	kelch repeat and BTB domain containing 11(KBTBD11)
ENSG00000152669	10309	Homo sapiens	cyclin O(CCNO)
ENSG00000151338	145282	Homo sapiens	mirror-image polydactyly 1(MIPOL1)
ENSG00000114388	10641	Homo sapiens	NPR2 like, GATOR1 complex subunit(NPRL2)
ENSG00000138356	316	Homo sapiens	aldehyde oxidase 1(AOX1)
ENSG00000139687	5925	Homo sapiens	RB transcriptional corepressor 1(RB1)
ENSG00000151332	51562	Homo sapiens	MAP3K12 binding inhibitory protein 1(MBIP)
ENSG00000188580	154215	Homo sapiens	sodium/potassium transporting ATPase interacting 2(NKAIN2)
ENSG00000163285	2565	Homo sapiens	gamma-aminobutyric acid type A receptor subunit gamma1(GABRG1)
ENSG00000140682	7041	Homo sapiens	transforming growth factor beta 1 induced transcript 1(TGFB1I1)
ENSG00000163286	251	Homo sapiens	alkaline phosphatase, germ cell(ALPG)
ENSG00000114383	11334	Homo sapiens	tumor suppressor 2, mitochondrial calcium regulator(TUSC2)
ENSG00000188582	344838	Homo sapiens	progestin and adipoQ receptor family member 9(PAQR9)
ENSG00000163281	132789	Homo sapiens	glucosamine-6-phosphate deaminase 2(GNPDA2)
ENSG00000187257	222194	Homo sapiens	round spermatid basic protein 1 like(RSBN1L)
ENSG00000163283	250	Homo sapiens	alkaline phosphatase, placental(ALPP)
ENSG00000200795	26835	Homo sapiens	RNA, U4 small nuclear 1(RNU4-1)
ENSG00000149016	64852	Homo sapiens	terminal uridylyl transferase 1, U6 snRNA-specific(TUT1)
ENSG00000187258	387129	Homo sapiens	neuropeptide S receptor 1(NPSR1)
ENSG00000140688	64755	Homo sapiens	RUS family member 1(RUSF1)
ENSG00000125046	51066	Homo sapiens	ssu-2 homolog(SSUH2)
ENSG00000101079	57446	Homo sapiens	NDRG family member 3(NDRG3)
ENSG00000101076	3172	Homo sapiens	hepatocyte nuclear factor 4 alpha(HNF4A)
ENSG00000175274	9537	Homo sapiens	tumor protein p53 inducible protein 11(TP53I11)
ENSG00000153982	284161	Homo sapiens	glycerophosphodiester phosphodiesterase domain containing 1(GDPD1)
ENSG00000102393	2717	Homo sapiens	galactosidase alpha(GLA)
ENSG00000151320	9472	Homo sapiens	A-kinase anchoring protein 6(AKAP6)
ENSG00000102390	51260	Homo sapiens	polysaccharide biosynthesis domain containing 1(PBDC1)
ENSG00000153989	116150	Homo sapiens	NUS1 dehydrodolichyl diphosphate synthase subunit(NUS1)
ENSG00000137038	90871	Homo sapiens	distal membrane arm assembly component 1(DMAC1)
ENSG00000113048	23107	Homo sapiens	mitochondrial ribosomal protein S27(MRPS27)
ENSG00000175279	378708	Homo sapiens	centromere protein S(CENPS)
ENSG00000163291	152559	Homo sapiens	progestin and adipoQ receptor family member 3(PAQR3)
ENSG00000139697	55206	Homo sapiens	strawberry notch homolog 1(SBNO1)
ENSG00000151322	64067	Homo sapiens	neuronal PAS domain protein 3(NPAS3)
ENSG00000114378	3373	Homo sapiens	hyaluronidase 1(HYAL1)
ENSG00000138363	471	Homo sapiens	5-aminoimidazole-4-carboxamide ribonucleotide formyltransferase/IMP cyclohydrolase(ATIC)
ENSG00000187242	3859	Homo sapiens	keratin 12(KRT12)
ENSG00000188573	345630	Homo sapiens	fibrillarin like 1(FBLL1)
ENSG00000163297	118429	Homo sapiens	ANTXR cell adhesion molecule 2(ANTXR2)
ENSG00000187240	79659	Homo sapiens	dynein cytoplasmic 2 heavy chain 1(DYNC2H1)
ENSG00000163293	152519	Homo sapiens	NIPA like domain containing 1(NIPAL1)
ENSG00000137033	90865	Homo sapiens	interleukin 33(IL33)
ENSG00000200785	319103	Homo sapiens	small nucleolar RNA, C/D box 8(SNORD8)
ENSG00000163295	248	Homo sapiens	alkaline phosphatase, intestinal(ALPI)
ENSG00000187244	4059	Homo sapiens	basal cell adhesion molecule (Lutheran blood group)(BCAM)
ENSG00000140678	3687	Homo sapiens	integrin subunit alpha X(ITGAX)
ENSG00000018510	8540	Homo sapiens	alkylglycerone phosphate synthase(AGPS)
ENSG00000140675	6524	Homo sapiens	solute carrier family 5 member 2(SLC5A2)
ENSG00000101096	4773	Homo sapiens	nuclear factor of activated T cells 2(NFATC2)
ENSG00000126351	7067	Homo sapiens	thyroid hormone receptor alpha(THRA)
ENSG00000126353	1236	Homo sapiens	C-C motif chemokine receptor 7(CCR7)
ENSG00000175283	22845	Homo sapiens	dolichol kinase(DOLK)
ENSG00000175287	254295	Homo sapiens	phytanoyl-CoA dioxygenase domain containing 1(PHYHD1)
ENSG00000139668	115825	Homo sapiens	WD repeat and FYVE domain containing 2(WDFY2)
ENSG00000153976	9955	Homo sapiens	heparan sulfate-glucosamine 3-sulfotransferase 3A1(HS3ST3A1)
ENSG00000152642	23171	Homo sapiens	glycerol-3-phosphate dehydrogenase 1 like(GPD1L)
ENSG00000153975	221302	Homo sapiens	zinc finger containing ubiquitin peptidase 1(ZUP1)
ENSG00000138336	80312	Homo sapiens	tet methylcytosine dioxygenase 1(TET1)
ENSG00000113073	83697	Homo sapiens	solute carrier family 4 member 9(SLC4A9)
ENSG00000113070	1839	Homo sapiens	heparin binding EGF like growth factor(HBEGF)
ENSG00000101098	140730	Homo sapiens	regulating synaptic membrane exocytosis 4(RIMS4)
ENSG00000141994	56931	Homo sapiens	dihydrouridine synthase 3 like(DUS3L)
ENSG00000175294	117144	Homo sapiens	cation channel sperm associated 1(CATSPER1)
ENSG00000101084	55969	Homo sapiens	RAB5 interacting factor(RAB5IF)
ENSG00000101082	84174	Homo sapiens	Src like adaptor 2(SLA2)
ENSG00000199246	106481922	Homo sapiens	RNA, U6 small nuclear 896, pseudogene(RNU6-896P)
ENSG00000139679	10161	Homo sapiens	lysophosphatidic acid receptor 6(LPAR6)
ENSG00000151304	153443	Homo sapiens	serum response factor binding protein 1(SRFBP1)
ENSG00000187260	349136	Homo sapiens	WD repeat domain 86(WDR86)
ENSG00000138346	1763	Homo sapiens	DNA replication helicase/nuclease 2(DNA2)
ENSG00000113068	5201	Homo sapiens	prefoldin subunit 1(PFDN1)
ENSG00000138347	84665	Homo sapiens	myopalladin(MYPN)
ENSG00000114395	11068	Homo sapiens	cytochrome b561 family member D2(CYB561D2)
ENSG00000140650	100130283	Homo sapiens	uncharacterized LOC100130283(LOC100130283)
ENSG00000140650	5373	Homo sapiens	phosphomannomutase 2(PMM2)
ENSG00000114391	6152	Homo sapiens	ribosomal protein L24(RPL24)
ENSG00000187266	2057	Homo sapiens	erythropoietin receptor(EPOR)
ENSG00000141985	6455	Homo sapiens	SH3 domain containing GRB2 like 1, endophilin A2(SH3GL1)
ENSG00000126368	9572	Homo sapiens	nuclear receptor subfamily 1 group D member 1(NR1D1)
ENSG00000125037	55831	Homo sapiens	ER membrane protein complex subunit 3(EMC3)
ENSG00000102362	94121	Homo sapiens	synaptotagmin like 4(SYTL4)
ENSG00000141968	7409	Homo sapiens	vav guanine nucleotide exchange factor 1(VAV1)
ENSG00000199279	106479859	Homo sapiens	RNA, U6 small nuclear 661, pseudogene(RNU6-661P)
ENSG00000153956	781	Homo sapiens	calcium voltage-gated channel auxiliary subunit alpha2delta 1(CACNA2D1)
ENSG00000138315	170392	Homo sapiens	oncoprotein induced transcript 3(OIT3)
ENSG00000114349	2779	Homo sapiens	G protein subunit alpha transducin 1(GNAT1)
ENSG00000138316	140766	Homo sapiens	ADAM metallopeptidase with thrombospondin type 1 motif 14(ADAMTS14)
ENSG00000114346	1894	Homo sapiens	epithelial cell transforming 2(ECT2)
ENSG00000115677	3069	Homo sapiens	high density lipoprotein binding protein(HDLBP)
ENSG00000139648	112802	Homo sapiens	keratin 71(KRT71)
ENSG00000152620	133686	Homo sapiens	NAD kinase 2, mitochondrial(NADK2)
ENSG00000138311	22891	Homo sapiens	zinc finger protein 365(ZNF365)
ENSG00000139644	7009	Homo sapiens	transmembrane BAX inhibitor motif containing 6(TMBIM6)
ENSG00000139645	283373	Homo sapiens	ankyrin repeat domain 52(ANKRD52)
ENSG00000139641	23344	Homo sapiens	extended synaptotagmin 1(ESYT1)
ENSG00000126337	8689	Homo sapiens	keratin 36(KRT36)
ENSG00000141977	117286	Homo sapiens	calcium and integrin binding family member 3(CIB3)
ENSG00000127663	23030	Homo sapiens	lysine demethylase 4B(KDM4B)
ENSG00000127666	148022	Homo sapiens	TIR domain containing adaptor molecule 1(TICAM1)
ENSG00000141971	93343	Homo sapiens	multivesicular body subunit 12A(MVB12A)
ENSG00000141959	5211	Homo sapiens	phosphofructokinase, liver type(PFKL)
ENSG00000199266	677837	Homo sapiens	small nucleolar RNA, H/ACA box 60(SNORA60)
ENSG00000153944	124540	Homo sapiens	musashi RNA binding protein 2(MSI2)
ENSG00000115665	60482	Homo sapiens	solute carrier family 5 member 7(SLC5A7)
ENSG00000152611	133690	Homo sapiens	calcyphosine like(CAPSL)
ENSG00000114331	23527	Homo sapiens	ArfGAP with coiled-coil, ankyrin repeat and PH domains 2(ACAP2)
ENSG00000115661	8576	Homo sapiens	serine/threonine kinase 16(STK16)
ENSG00000116991	57568	Homo sapiens	signal induced proliferation associated 1 like 2(SIPA1L2)
ENSG00000116990	4610	Homo sapiens	MYCL proto-oncogene, bHLH transcription factor(MYCL)
ENSG00000139651	283337	Homo sapiens	zinc finger protein 740(ZNF740)
ENSG00000153936	9653	Homo sapiens	heparan sulfate 2-O-sulfotransferase 1(HS2ST1)
ENSG00000187288	63924	Homo sapiens	cell death inducing DFFA like effector c(CIDEC)
ENSG00000102359	27286	Homo sapiens	sushi repeat containing protein X-linked 2(SRPX2)
ENSG00000140632	84656	Homo sapiens	glyoxylate reductase 1 homolog(GLYR1)
ENSG00000102384	2491	Homo sapiens	centromere protein I(CENPI)
ENSG00000101052	51098	Homo sapiens	intraflagellar transport 52(IFT52)
ENSG00000102383	158866	Homo sapiens	zinc finger DHHC-type palmitoyltransferase 15(ZDHHC15)
ENSG00000139629	11226	Homo sapiens	polypeptide N-acetylgalactosaminyltransferase 6(GALNT6)
ENSG00000139624	91012	Homo sapiens	ceramide synthase 5(CERS5)
ENSG00000152601	4154	Homo sapiens	muscleblind like splicing regulator 1(MBNL1)
ENSG00000139625	7786	Homo sapiens	mitogen-activated protein kinase kinase kinase 12(MAP3K12)
ENSG00000139626	3695	Homo sapiens	integrin subunit beta 7(ITGB7)
ENSG00000153933	8526	Homo sapiens	diacylglycerol kinase epsilon(DGKE)
ENSG00000139620	54934	Homo sapiens	KAT8 regulatory NSL complex subunit 2(KANSL2)
ENSG00000153930	162282	Homo sapiens	ankyrin repeat and fibronectin type III domain containing 1(ANKFN1)
ENSG00000115694	10494	Homo sapiens	serine/threonine kinase 25(STK25)
ENSG00000141956	63977	Homo sapiens	PR/SET domain 15(PRDM15)
ENSG00000140623	124404	Homo sapiens	septin 12(SEPTIN12)
ENSG00000101057	4605	Homo sapiens	MYB proto-oncogene like 2(MYBL2)
ENSG00000102387	54457	Homo sapiens	TATA-box binding protein associated factor 7 like(TAF7L)
ENSG00000102385	1821	Homo sapiens	dystrophin related protein 2(DRP2)
ENSG00000128973	54982	Homo sapiens	CLN6 transmembrane ER protein(CLN6)
ENSG00000199293	619505	Homo sapiens	small nucleolar RNA, H/ACA box 21(SNORA21)
ENSG00000101040	23613	Homo sapiens	zinc finger MYND-type containing 8(ZMYND8)
ENSG00000138308	84647	Homo sapiens	phospholipase A2 group XIIB(PLA2G12B)
ENSG00000139636	55716	Homo sapiens	limb development membrane protein 1 like(LMBR1L)
ENSG00000139637	60314	Homo sapiens	MYG1 exonuclease(MYG1)
ENSG00000153922	1105	Homo sapiens	chromodomain helicase DNA binding protein 1(CHD1)
ENSG00000139631	51380	Homo sapiens	cysteine sulfinic acid decarboxylase(CSAD)
ENSG00000115687	23178	Homo sapiens	PAS domain containing serine/threonine kinase(PASK)
ENSG00000114353	2771	Homo sapiens	G protein subunit alpha i2(GNAI2)
ENSG00000114354	10342	Homo sapiens	trafficking from ER to golgi regulator(TFG)
ENSG00000138303	51008	Homo sapiens	activating signal cointegrator 1 complex subunit 1(ASCC1)
ENSG00000043514	54802	Homo sapiens	tRNA isopentenyltransferase 1(TRIT1)
ENSG00000101049	10110	Homo sapiens	serum/glucocorticoid regulated kinase 2(SGK2)
ENSG00000140612	23478	Homo sapiens	SEC11 homolog A, signal peptidase complex subunit(SEC11A)
ENSG00000199283	106481612	Homo sapiens	RNA, U1 small nuclear 58, pseudogene(RNU1-58P)
ENSG00000284386	100126311	Homo sapiens	microRNA 147b(MIR147B)
ENSG00000114302	5576	Homo sapiens	protein kinase cAMP-dependent type II regulatory subunit alpha(PRKAR2A)
ENSG00000116962	4811	Homo sapiens	nidogen 1(NID1)
ENSG00000153904	23576	Homo sapiens	dimethylarginine dimethylaminohydrolase 1(DDAH1)
ENSG00000141934	8612	Homo sapiens	phospholipid phosphatase 2(PLPP2)
ENSG00000103657	8925	Homo sapiens	HECT and RLD domain containing E3 ubiquitin protein ligase family member 1(HERC1)
ENSG00000200713	106479867	Homo sapiens	RNA, U6 small nuclear 682, pseudogene(RNU6-682P)
ENSG00000141933	91978	Homo sapiens	tubulin polyglutamylase complex subunit 1(TPGS1)
ENSG00000140600	6457	Homo sapiens	SH3 domain containing GRB2 like 3, endophilin A3(SH3GL3)
ENSG00000103653	1445	Homo sapiens	C-terminal Src kinase(CSK)
ENSG00000200718	106479140	Homo sapiens	RN7SK pseudogene 103(RN7SKP103)
ENSG00000104980	10469	Homo sapiens	translocase of inner mitochondrial membrane 44(TIMM44)
ENSG00000104972	10859	Homo sapiens	leukocyte immunoglobulin like receptor B1(LILRB1)
ENSG00000104973	81857	Homo sapiens	mediator complex subunit 25(MED25)
ENSG00000017260	27032	Homo sapiens	ATPase secretory pathway Ca2+ transporting 1(ATP2C1)
ENSG00000104974	11024	Homo sapiens	leukocyte immunoglobulin like receptor A1(LILRA1)
ENSG00000258083	130075	Homo sapiens	olfactory receptor family 9 subfamily A member 4(OR9A4)
ENSG00000139618	675	Homo sapiens	BRCA2 DNA repair associated(BRCA2)
ENSG00000104976	6618	Homo sapiens	small nuclear RNA activating complex polypeptide 2(SNAPC2)
ENSG00000081800	6561	Homo sapiens	solute carrier family 13 member 1(SLC13A1)
ENSG00000139613	6601	Homo sapiens	SWI/SNF related, matrix associated, actin dependent regulator of chromatin subfamily c member 2(SMARCC2)
ENSG00000104979	28974	Homo sapiens	chromosome 19 open reading frame 53(C19orf53)
ENSG00000153902	163175	Homo sapiens	leucine rich repeat LGI family member 4(LGI4)
ENSG00000139610	1990	Homo sapiens	chymotrypsin like elastase 1(CELA1)
ENSG00000081803	93664	Homo sapiens	calcium dependent secretion activator 2(CADPS2)
ENSG00000102317	5935	Homo sapiens	RNA binding motif protein 3(RBM3)
ENSG00000103647	10391	Homo sapiens	coronin 2B(CORO2B)
ENSG00000102316	10916	Homo sapiens	MAGE family member D2(MAGED2)
ENSG00000200703	106479951	Homo sapiens	RNA, U6 small nuclear 873, pseudogene(RNU6-873P)
ENSG00000128965	79094	Homo sapiens	ChaC glutathione specific gamma-glutamylcyclotransferase 1(CHAC1)
ENSG00000102312	64840	Homo sapiens	porcupine O-acyltransferase(PORCN)
ENSG00000103642	114294	Homo sapiens	lactamase beta(LACTB)
ENSG00000054219	4065	Homo sapiens	lymphocyte antigen 75(LY75)
ENSG00000103671	9325	Homo sapiens	thyroid hormone receptor interactor 4(TRIP4)
ENSG00000141905	4782	Homo sapiens	nuclear factor I C(NFIC)
ENSG00000115657	10058	Homo sapiens	ATP binding cassette subfamily B member 6 (Langereis blood group)(ABCB6)
ENSG00000116984	4548	Homo sapiens	5-methyltetrahydrofolate-homocysteine methyltransferase(MTR)
ENSG00000116983	51440	Homo sapiens	hippocalcin like 4(HPCAL4)
ENSG00000115652	80146	Homo sapiens	UDP-glucuronate decarboxylase 1(UXS1)
ENSG00000116981	84618	Homo sapiens	5'-nucleotidase, cytosolic IA(NT5C1A)
ENSG00000102349	11279	Homo sapiens	KLF transcription factor 8(KLF8)
ENSG00000101019	55245	Homo sapiens	ubiquinol-cytochrome c reductase complex assembly factor 1(UQCC1)
ENSG00000101017	958	Homo sapiens	CD40 molecule(CD40)
ENSG00000127603	23499	Homo sapiens	microtubule actin crosslinking factor 1(MACF1)
ENSG00000284375	406980	Homo sapiens	microRNA 19b-1(MIR19B1)
ENSG00000104998	9466	Homo sapiens	interleukin 27 receptor subunit alpha(IL27RA)
ENSG00000068831	10235	Homo sapiens	RAS guanyl releasing protein 2(RASGRP2)
ENSG00000115648	79083	Homo sapiens	melanophilin(MLPH)
ENSG00000115649	27013	Homo sapiens	cyclin Pas1/PHO80 domain containing 1(CNPPD1)
ENSG00000114315	3280	Homo sapiens	hes family bHLH transcription factor 1(HES1)
ENSG00000116977	3964	Homo sapiens	galectin 8(LGALS8)
ENSG00000114316	7375	Homo sapiens	ubiquitin specific peptidase 4(USP4)
