NCBI GeneID	Symbol	Description
119863867	CPNE2-DT	CPNE2 divergent transcript
119863868	SUNO1	S-phase upregulated non-coding 1
119863869	PPM1L-DT	PPM1L divergent transcript
119863870	TMEM263-DT	TMEM263 divergent transcript
119863871	CDH8-AS1	CDH8 antisense RNA 1
120017338	ZMPSTE24-DT	ZMPSTE24 divergent transcript
120017339	HEATR3-AS1	HEATR3 antisense RNA 1
120017340	CTDSPL2-DT	CTDSPL2 divergent transcript
120017341	APPBP2-DT	APPBP2 divergent transcript
120017342	CZIB-DT	CZIB divergent transcript
120017343	LINC02895	long intergenic non-protein coding RNA 2895
120065	OR5P2	olfactory receptor family 5 subfamily P member 2
120066	OR5P3	olfactory receptor family 5 subfamily P member 3
120126	UBTFL2	UBTF like 2 (pseudogene)
120146	TRIM64	tripartite motif containing 64
120237	DBX1	developing brain homeobox 1
120285836	LOC120285836	VISTA enhancer hs2609
120285837	LOC120285837	VISTA enhancer hs2610
120285838	LOC120285838	VISTA enhancer hs2612
120285839	LOC120285839	VISTA enhancer hs2613
120285840	LOC120285840	VISTA enhancer hs2614
120285841	LOC120285841	VISTA enhancer hs2619
120285842	LOC120285842	VISTA enhancer hs2620
120318	RPS6P17	ribosomal protein S6 pseudogene 17
120321	CSNK1A1P2	casein kinase 1 alpha 1 pseudogene 2
120364	HNRNPA1P60	heterogeneous nuclear ribonucleoprotein A1 pseudogene 60
1204	CLNS1AP1	chloride nucleotide-sensitive channel 1A pseudogene 1
120400	NXPE1	neurexophilin and PC-esterase domain family member 1
120406	NXPE2	neurexophilin and PC-esterase domain family member 2
120449	CTBP2P6	CTBP2 pseudogene 6
120528	CYCSP25	CYCS pseudogene 25
120586	OR8I2	olfactory receptor family 8 subfamily I member 2
120766137	HRURF	HR upstream open reading frame
120766138	SNRPA1-DT	SNRPA1 divergent transcript
120766139	VASH1-DT	VASH1 divergent transcript
120766140	R3HDM2-DT	R3HDM2 divergent transcript
120766141	KHDC1-AS1	KHDC1 antisense RNA 1
120766142	PHLDA1-DT	PHLDA1 divergent transcript
120766143	BICD1-AS1	BICD1 antisense RNA 1
120766144	MIRLET7IHG	MIRLET7I host gene
120766145	DBX2-AS1	DBX2 antisense RNA 1
120766146	UHRF1BP1L-DT	UHRF1BP1L divergent transcript
120766147	PDE3A-AS1	PDE3A antisense RNA 1
120766148	RRAGAP1-AS1	RRAGAP1 antisense RNA 1
120766149	PHLDA1-AS1	PHLDA1 antisense RNA 1
120766150	MYL6B-AS1	MYL6B antisense RNA 1
120766155	LOC120766155	negCOR silencer S1
120766156	LOC120766156	negCOR silencer S2
120766157	LOC120766157	negCOR silencer S3
120766158	LOC120766158	negCOR silencer S4
120775	OR2D3	olfactory receptor family 2 subfamily D member 3
120787	OR52W1	olfactory receptor family 52 subfamily W member 1
120793	OR56A4	olfactory receptor family 56 subfamily A member 4
120796	OR56A1	olfactory receptor family 56 subfamily A member 1
120807604	LOC120807604	negCOR silencer S5
120807605	LOC120807605	negCOR silencer S6
120807606	LOC120807606	negCOR silencer S7
120807607	LOC120807607	negCOR silencer S8
120807608	LOC120807608	negCOR silencer S9
120807609	LOC120807609	negCOR silencer S10
120807610	LOC120807610	H3K27me3-DHS negatively-acting regulatory element H1
120807611	LOC120807611	H3K27me3-DHS negatively-acting regulatory element H2
120807612	LOC120807612	CDK7 strongly-dependent group 2 enhancer GRCh37_chr12:4737023-4738222
120807613	LOC120807613	H3K27me3-DHS negatively-acting regulatory element H4
120824	TRIM51G	tripartite motif-containing 51G
120851201	LOC120851201	Sharpr-MPRA regulatory region 1987
120851202	LOC120851202	Sharpr-MPRA regulatory region 5048
120872	RPL7P38	ribosomal protein L7 pseudogene 38
120883613	PATL1-DT	PATL1 divergent transcript
120883614	CCDC90B-AS1	CCDC90B antisense RNA 1
120883615	TPBGL-AS1	TPBGL antisense RNA 1
120883616	EMSY-DT	EMSY divergent transcript
120883617	TTC12-DT	TTC12 divergent transcript
120883618	IGSF22-AS1	IGSF22 antisense RNA 1
120883619	SLC17A6-DT	SLC17A6 divergent transcript
120883620	LOC120883620	Sharpr-MPRA regulatory region 9811
120883621	LOC120883621	Sharpr-MPRA regulatory region 7425
120883622	LOC120883622	Sharpr-MPRA regulatory region 9854
120883623	LOC120883623	Sharpr-MPRA regulatory region 1458
120893113	LOC120893113	Sharpr-MPRA regulatory region 11784
120893114	LOC120893114	Sharpr-MPRA regulatory region 13018
120893115	LOC120893115	Sharpr-MPRA regulatory region 487
120893116	LOC120893116	Sharpr-MPRA regulatory region 7483
120893117	LOC120893117	Sharpr-MPRA regulatory region 3035
120893118	LOC120893118	Sharpr-MPRA regulatory region 3300
120893119	LOC120893119	Sharpr-MPRA regulatory region 8954
120893120	LOC120893120	Sharpr-MPRA regulatory region 15718
120893121	LOC120893121	Sharpr-MPRA regulatory region 6146
120893122	LOC120893122	Sharpr-MPRA regulatory region 3950
120893123	LOC120893123	Sharpr-MPRA regulatory region 9848
120893124	LOC120893124	Sharpr-MPRA regulatory region 12291
120893125	LOC120893125	Sharpr-MPRA regulatory region 12814
120893126	LOC120893126	Sharpr-MPRA regulatory region 12823
120893127	LOC120893127	Sharpr-MPRA regulatory region 4114
120893128	LOC120893128	Sharpr-MPRA regulatory region 4113
120893129	LOC120893129	Sharpr-MPRA regulatory region 12145
120893130	LOC120893130	Sharpr-MPRA regulatory region 1638
120893131	LOC120893131	Sharpr-MPRA regulatory region 12321
120893132	LOC120893132	Sharpr-MPRA regulatory region 301
120893133	LOC120893133	Sharpr-MPRA regulatory region 9331
120893134	LOC120893134	Sharpr-MPRA regulatory region 11599
120893135	LOC120893135	Sharpr-MPRA regulatory region 5491
120893136	LOC120893136	Sharpr-MPRA regulatory region 4453
120893137	LOC120893137	Sharpr-MPRA regulatory region 12692
120893138	LOC120893138	Sharpr-MPRA regulatory region 2243
120893139	LOC120893139	Sharpr-MPRA regulatory region 14294
120893140	LOC120893140	Sharpr-MPRA regulatory region 10312
120893141	LOC120893141	Sharpr-MPRA regulatory region 9273
120893142	LOC120893142	Sharpr-MPRA regulatory region 3902
120893143	LOC120893143	Sharpr-MPRA regulatory region 14351
120893144	LOC120893144	Sharpr-MPRA regulatory region 4548
120893145	LOC120893145	Sharpr-MPRA regulatory region 874
120893146	LOC120893146	Sharpr-MPRA regulatory region 5145
120893147	LOC120893147	Sharpr-MPRA regulatory region 2220
120893148	LOC120893148	Sharpr-MPRA regulatory region 2368
120893149	LOC120893149	Sharpr-MPRA regulatory region 13935
120893150	LOC120893150	Sharpr-MPRA regulatory region 3357
120893151	LOC120893151	Sharpr-MPRA regulatory region 1493
120893152	LOC120893152	Sharpr-MPRA regulatory region 9477
120893153	LOC120893153	Sharpr-MPRA regulatory region 11832
120893154	LOC120893154	Sharpr-MPRA regulatory region 8666
120893155	LOC120893155	Sharpr-MPRA regulatory region 12988
120893156	LOC120893156	Sharpr-MPRA regulatory region 5363
120893157	LOC120893157	Sharpr-MPRA regulatory region 12934
120893158	LOC120893158	Sharpr-MPRA regulatory region 11936
120893159	LOC120893159	Sharpr-MPRA regulatory region 3157
120893160	LOC120893160	Sharpr-MPRA regulatory region 11691
120893161	LOC120893161	Sharpr-MPRA regulatory region 6464
120893162	LOC120893162	Sharpr-MPRA regulatory region 4592
120893163	LOC120893163	Sharpr-MPRA regulatory region 3718
120893164	LOC120893164	Sharpr-MPRA regulatory region 2622
120893165	LOC120893165	Sharpr-MPRA regulatory region 5964
120893166	LOC120893166	Sharpr-MPRA regulatory region 4605
120893168	LOC120893168	Sharpr-MPRA regulatory region 8886
120893169	LOC120893169	MED14-independent group 3 enhancer GRCh37_chr1:193324401-193325600
120893170	LOC120893170	Sharpr-MPRA regulatory regions 7059 and 708
120893171	LOC120893171	Sharpr-MPRA regulatory region 1273
120893172	LOC120893172	Sharpr-MPRA regulatory region 12270
120893173	LOC120893173	Sharpr-MPRA regulatory region 4568
120893174	LOC120893174	Sharpr-MPRA regulatory region 11793
120893175	LOC120893175	Sharpr-MPRA regulatory region 2526
120893176	LOC120893176	Sharpr-MPRA regulatory region 9898
120908903	LOC120908903	Sharpr-MPRA regulatory region 1786
120908904	LOC120908904	Sharpr-MPRA regulatory region 10021
120908905	LOC120908905	Sharpr-MPRA regulatory region 55
120908906	LOC120908906	Sharpr-MPRA regulatory region 2293
120908907	LOC120908907	Sharpr-MPRA regulatory region 1545
120908908	LOC120908908	Sharpr-MPRA regulatory region 8131
120908909	LOC120908909	Sharpr-MPRA regulatory region 297
120908910	LOC120908910	Sharpr-MPRA regulatory region 12019
120908911	LOC120908911	Sharpr-MPRA regulatory region 5028
120908912	LOC120908912	Sharpr-MPRA regulatory region 2676
120908913	LOC120908913	Sharpr-MPRA regulatory region 2560
120908914	LOC120908914	Sharpr-MPRA regulatory region 12306
120908915	LOC120908915	Sharpr-MPRA regulatory region 5532
120908916	LOC120908916	Sharpr-MPRA regulatory region 1313
120908917	LOC120908917	Sharpr-MPRA regulatory region 10620
120908918	LOC120908918	Sharpr-MPRA regulatory region 12347
120908919	LOC120908919	Sharpr-MPRA regulatory region 10256
120908920	LOC120908920	CDK7 strongly-dependent group 2 enhancer GRCh37_chr1:234907153-234908352
120908921	LOC120908921	Sharpr-MPRA regulatory region 12865
120908922	LOC120908922	Sharpr-MPRA regulatory region 13312
120908923	LOC120908923	Sharpr-MPRA regulatory region 105
120947224	LOC120947224	Sharpr-MPRA regulatory region 15017
120961741	LOC120961741	Sharpr-MPRA regulatory region 11536
120961742	LOC120961742	Sharpr-MPRA regulatory region 7562
120961743	LOC120961743	Sharpr-MPRA regulatory region 5478
120961744	LOC120961744	Sharpr-MPRA regulatory region 1307
120961745	LOC120961745	Sharpr-MPRA regulatory region 10245
120961746	LOC120961746	Sharpr-MPRA regulatory region 6978
120961747	LOC120961747	Sharpr-MPRA regulatory region 14225
120961748	LOC120961748	Sharpr-MPRA regulatory region 13941
120961749	LOC120961749	Sharpr-MPRA regulatory region 14376
120961750	LOC120961750	Sharpr-MPRA regulatory region 1558
120961751	LOC120961751	Sharpr-MPRA regulatory region 1594
120961752	LOC120961752	Sharpr-MPRA regulatory region 6790
120961753	LOC120961753	Sharpr-MPRA regulatory region 15480
120961754	LOC120961754	Sharpr-MPRA regulatory regions 1090 and 15339
120961755	LOC120961755	Sharpr-MPRA regulatory region 12385
120961756	LOC120961756	Sharpr-MPRA regulatory region 11857
120961757	LOC120961757	Sharpr-MPRA regulatory region 4186
120961758	LOC120961758	Sharpr-MPRA regulatory region 11587
120961759	LOC120961759	Sharpr-MPRA regulatory region 12008
120961760	LOC120961760	Sharpr-MPRA regulatory region 2379
120961761	LOC120961761	Sharpr-MPRA regulatory region 4056
120961762	LOC120961762	Sharpr-MPRA regulatory region 11234
120961763	LOC120961763	Sharpr-MPRA regulatory region 9634
120961764	LOC120961764	Sharpr-MPRA regulatory region 10436
120961765	LOC120961765	Sharpr-MPRA regulatory region 10182
120961766	LOC120961766	Sharpr-MPRA regulatory region 2442
120961767	LOC120961767	Sharpr-MPRA regulatory region 10332
120961768	LOC120961768	Sharpr-MPRA regulatory region 3990
120961769	LOC120961769	Sharpr-MPRA regulatory region 1338
120961770	LOC120961770	Sharpr-MPRA regulatory region 1533
120961771	LOC120961771	Sharpr-MPRA regulatory region 3520
120961772	LOC120961772	Sharpr-MPRA regulatory region 6437
120961773	LOC120961773	Sharpr-MPRA regulatory region 13649
120961774	LOC120961774	Sharpr-MPRA regulatory region 9249
120961775	LOC120961775	Sharpr-MPRA regulatory region 12407
120961776	LOC120961776	NANOG-H3K27ac-H3K4me1 hESC enhancers GRCh37_chr2:101946330-101947106 and GRCh37_chr2:101947107-101947883
120961777	LOC120961777	Sharpr-MPRA regulatory region 14071
120961778	LOC120961778	Sharpr-MPRA regulatory region 10849
120961779	LOC120961779	Sharpr-MPRA regulatory region 7769
120961780	LOC120961780	MED14-independent group 3 enhancer GRCh37_chr2:113398010-113399209
120961781	LOC120961781	Sharpr-MPRA regulatory region 6388
120961782	LOC120961782	Sharpr-MPRA regulatory region 12882
120961783	LOC120961783	Sharpr-MPRA regulatory region 10373
120961784	LOC120961784	Sharpr-MPRA regulatory region 8571
120961785	LOC120961785	Sharpr-MPRA regulatory region 6766
120961786	LOC120961786	Sharpr-MPRA regulatory region 5980
120961787	LOC120961787	Sharpr-MPRA regulatory region 14725
120977009	LOC120977009	Sharpr-MPRA regulatory region 15124
120977010	LOC120977010	Sharpr-MPRA regulatory region 6347
120977011	LOC120977011	Sharpr-MPRA regulatory region 14439
120977012	LOC120977012	Sharpr-MPRA regulatory region 4770
120977013	LOC120977013	Sharpr-MPRA regulatory region 13511
120977014	LOC120977014	Sharpr-MPRA regulatory region 4346
120977015	LOC120977015	Sharpr-MPRA regulatory region 431
120977016	LOC120977016	Sharpr-MPRA regulatory region 4096
120977017	LOC120977017	Sharpr-MPRA regulatory region 3391
120977018	LOC120977018	Sharpr-MPRA regulatory region 5577
120977019	LOC120977019	NANOG-H3K27ac-H3K4me1 hESC enhancer GRCh37_chr2:202813665-202814208
120977020	LOC120977020	Sharpr-MPRA regulatory region 5619
120977021	LOC120977021	Sharpr-MPRA regulatory region 4936
120977022	LOC120977022	Sharpr-MPRA regulatory region 15318
120977023	LOC120977023	Sharpr-MPRA regulatory region 3825
120977024	LOC120977024	Sharpr-MPRA regulatory region 4963
120977025	LOC120977025	Sharpr-MPRA regulatory region 13803
121006	FAM186A	family with sequence similarity 186 member A
121009626	LOC121009626	Sharpr-MPRA regulatory region 15624
121009627	LOC121009627	Sharpr-MPRA regulatory region 1647
121009628	LOC121009628	Sharpr-MPRA regulatory region 12127
121009629	LOC121009629	Sharpr-MPRA regulatory region 2469
121009630	LOC121009630	Sharpr-MPRA regulatory region 12341
121009631	LOC121009631	CDK7 strongly-dependent group 2 enhancer GRCh37_chr2:234882993-234884192
121009632	LOC121009632	Sharpr-MPRA regulatory regions 1285 and 14454
121009633	LOC121009633	Sharpr-MPRA regulatory region 636
121009634	LOC121009634	Sharpr-MPRA regulatory region 11390
121009635	LOC121009635	Sharpr-MPRA regulatory region 11586
121009636	LOC121009636	Sharpr-MPRA regulatory region 12048
121009637	LOC121009637	Sharpr-MPRA regulatory region 2381
121009638	LOC121009638	Sharpr-MPRA regulatory region 4794
121009639	LOC121009639	Sharpr-MPRA regulatory region 4342
121009640	LOC121009640	Sharpr-MPRA regulatory region 5418
121009641	LOC121009641	Sharpr-MPRA regulatory region 2966
121009642	LOC121009642	Sharpr-MPRA regulatory region 3172
121009643	LOC121009643	Sharpr-MPRA regulatory region 12774
121009644	LOC121009644	Sharpr-MPRA regulatory region 1149
121009645	ENTPD4-DT	ENTPD4 divergent transcript
121009646	CBR4-DT	CBR4 divergent transcript
121009647	CCNO-DT	CCNO divergent transcript
121009648	TMEM184C-DT	TMEM184C divergent transcript
121009649	MAD2L1-DT	MAD2L1 divergent transcript
121009650	USP38-DT	USP38 divergent transcript
121009651	LOC121009651	H3K27ac-H3K4me1 hESC enhancer GRCh37_chr3:14473371-14474282
121009652	LOC121009652	Sharpr-MPRA regulatory region 2856
121009653	LOC121009653	Sharpr-MPRA regulatory region 15266
121009654	LOC121009654	Sharpr-MPRA regulatory region 9567
121009655	LOC121009655	Sharpr-MPRA regulatory region 4459
121009656	LOC121009656	Sharpr-MPRA regulatory region 5398
121009657	LOC121009657	Sharpr-MPRA regulatory region 13437
121009658	LOC121009658	Sharpr-MPRA regulatory region 1375
121009659	LOC121009659	Sharpr-MPRA regulatory region 14156
121009660	LOC121009660	Sharpr-MPRA regulatory region 5178
121009661	LOC121009661	Sharpr-MPRA regulatory region 3469
121009662	LOC121009662	Sharpr-MPRA regulatory region 14812
121009663	LOC121009663	Sharpr-MPRA regulatory region 4247
121009664	LOC121009664	Sharpr-MPRA regulatory region 2695
121009665	LOC121009665	Sharpr-MPRA regulatory region 1914
121009666	LOC121009666	Sharpr-MPRA regulatory region 5172
121009667	LOC121009667	Sharpr-MPRA regulatory region 8193
121009668	LOC121009668	Sharpr-MPRA regulatory region 2684
121009669	LOC121009669	Sharpr-MPRA regulatory region 10954
121009670	LOC121009670	Sharpr-MPRA regulatory region 10077
121009671	LOC121009671	H3K27ac-H3K4me1 hESC enhancers GRCh37_chr3:50301785-50302358 and GRCh37_chr3:50302359-50302934
121009672	LOC121009672	Sharpr-MPRA regulatory region 239
121009673	LOC121009673	Sharpr-MPRA regulatory region 10072
121009674	LOC121009674	Sharpr-MPRA regulatory region 380
121009675	LOC121009675	Sharpr-MPRA regulatory region 3708
121009676	LOC121009676	Sharpr-MPRA regulatory region 11400
121009677	LOC121009677	Sharpr-MPRA regulatory region 9750
121009678	LOC121009678	Sharpr-MPRA regulatory region 7041
121009679	LOC121009679	Sharpr-MPRA regulatory region 11865
121009680	LOC121009680	Sharpr-MPRA regulatory region 3624
121009681	LOC121009681	Sharpr-MPRA regulatory region 8765
121009682	LOC121009682	Sharpr-MPRA regulatory region 10271
121009683	LOC121009683	Sharpr-MPRA regulatory region 1116
121009684	LOC121009684	Sharpr-MPRA regulatory region 9344
121009685	LOC121009685	H3K27ac-H3K4me1 hESC enhancer GRCh37_chr3:126465189-126465888
121014	TUBB8P5	tubulin beta 8 class VIII pseudogene 5
121026	CYCSP30	CYCS pseudogene 30
121045485	LOC121045485	Sharpr-MPRA regulatory region 5176
121045486	LOC121045486	Sharpr-MPRA regulatory regions 9818 and 11773
121048709	LOC121048709	Sharpr-MPRA regulatory region 10640
121048710	LOC121048710	Sharpr-MPRA regulatory regions 684 and 10996
121048711	LOC121048711	Sharpr-MPRA regulatory region 6102
121048712	LOC121048712	Sharpr-MPRA regulatory region 8152
121048713	LOC121048713	Sharpr-MPRA regulatory region 3980
121048714	LOC121048714	Sharpr-MPRA regulatory region 7279
121048715	LOC121048715	Sharpr-MPRA regulatory region 6947
121048716	LOC121048716	Sharpr-MPRA regulatory region 3462
121048717	LOC121048717	Sharpr-MPRA regulatory region 10294
121048718	LOC121048718	Sharpr-MPRA regulatory region 13408
121048719	LOC121048719	Sharpr-MPRA regulatory region 9248
121048720	LOC121048720	Sharpr-MPRA regulatory region 7446
121048721	LOC121048721	Sharpr-MPRA regulatory region 7963
121048722	LOC121048722	Sharpr-MPRA regulatory region 1756
121048723	LOC121048723	Sharpr-MPRA regulatory region 11565
121048724	LOC121048724	Sharpr-MPRA regulatory region 1463
121048725	LOC121048725	H3K27ac-H3K4me1 hESC enhancers GRCh37_chr3:184892998-184893522 and GRCh37_chr3:184893523-184894047
121048726	LOC121048726	Sharpr-MPRA regulatory region 6530
121048727	LOC121048727	Sharpr-MPRA regulatory region 2251
